Constituent ID,History Total Years As Member,History Total Active Memberships
"229050014","1","0"
"229050227","1","0"
"229050852","1","0"
"229051076","1","0"
"229052080","1","0"
"229052201","1","0"
"229052236","1","0"
"229052312","1","0"
"229052312","1","0"
"229052372","1","0"
"229052469","5","0"
"229052504","1","0"
"229052504","1","0"
"229053011","1","0"
"229053105","9","0"
"229053260","1","0"
"229053339","1","0"
"229053801","1","0"
"229053880","1","0"
"229062953","2","0"
"229069399","1","0"
"229091938","2","1"
"229104080","1","0"
"229145729","2","0"
"229230776","4","0"
"229230776","2","0"
"229260421","2","0"
"229295490","4","0"
"229419922","1","0"
"229419922","6","0"
"229425357","11","1"
"229425693","1","0"
"229425693","2","0"
"229474961","7","0"
"229475852","2","0"
"229501613","1","0"
"229551407","12","1"
"229557656","1","0"
"229561720","1","0"
"229583874","9","1"
"229672776","1","0"
"229672872","8","0"
"229673110","4","0"
"229673178","1","0"
"229673219","1","0"
"229673276","1","0"
"229673321","1","0"
"229673488","1","0"
"229673620","1","0"
"229673682","12","1"
"229697293","1","0"
"229698324","1","0"
"229701070","1","0"
"229701663","1","0"
"229704796","1","0"
"229705547","1","0"
"229705547","1","0"
"229707295","1","0"
"229707566","1","0"
"229707795","1","0"
"229708674","1","0"
"229709092","1","0"
"229712179","1","0"
"229713789","7","0"
"229713978","1","0"
"229714197","1","0"
"229714460","1","0"
"229715496","1","0"
"229716413","1","0"
"229721637","12","1"
"229722460","1","0"
"229723571","1","0"
"229724090","1","0"
"229724523","1","0"
"229724580","1","0"
"229731025","1","0"
"229737330","12","1"
"229737743","1","0"
"229738445","1","0"
"229738643","1","0"
"229738677","1","0"
"229738736","1","0"
"229738806","1","0"
"229739983","2","0"
"229740652","1","0"
"229759059","10","1"
"229860234","1","0"
"229915499","4","0"
"230024069","4","0"
"230366122","1","0"
"230366122","1","0"
"230380406","12","1"
"230380955","2","0"
"230381174","3","0"
"230381425","1","0"
"230381634","1","0"
"230381677","1","0"
"230381717","8","0"
"230381760","1","0"
"230447306","1","0"
"230447774","1","0"
"230448433","1","0"
"230449625","1","0"
"230450136","1","0"
"230450629","2","0"
"230450804","1","0"
"230451204","1","0"
"230454158","1","0"
"230455613","1","0"
"230465862","1","0"
"230466026","3","0"
"230466897","1","0"
"230467281","1","0"
"230469137","10","0"
"230469703","1","0"
"230470716","1","0"
"230471555","1","0"
"230471765","1","0"
"230472482","1","0"
"230472740","1","0"
"230473670","1","0"
"230473832","2","0"
"230474054","1","0"
"230760942","1","0"
"230880536","11","1"
"230880536","3","1"
"230880536","2","1"
"231189506","3","0"
"231225819","5","0"
"231299390","4","0"
"231310093","1","0"
"231322212","1","0"
"231360255","1","0"
"231368713","8","0"
"231464476","2","0"
"231464633","12","1"
"231479408","12","1"
"231479930","1","0"
"231480040","1","0"
"231569816","3","0"
"231575561","1","0"
"231575638","6","0"
"231576327","1","0"
"231576537","1","0"
"231576656","1","0"
"231577716","1","0"
"231577824","12","1"
"231596402","1","0"
"231596559","1","0"
"231599328","1","0"
"231599542","1","0"
"231599599","1","0"
"231599647","1","0"
"231600779","12","1"
"231600903","4","0"
"231601014","1","0"
"231601195","1","0"
"231919877","1","0"
"231920522","1","0"
"231958093","1","0"
"231961170","3","0"
"231961170","1","0"
"231961763","1","0"
"231989536","1","0"
"231991841","6","0"
"232003486","1","0"
"232004122","1","0"
"232004865","1","0"
"232029820","1","0"
"232033218","12","1"
"232050846","12","1"
"232119254","11","1"
"232119376","1","0"
"232309143","11","1"
"232404340","2","0"
"232432654","1","0"
"232432654","2","0"
"232436501","12","1"
"232449842","7","0"
"232668197","1","0"
"232668318","4","0"
"232720348","1","0"
"232720425","8","0"
"232811357","2","0"
"232844184","1","0"
"232845075","1","0"
"232846665","1","0"
"232846807","7","0"
"232847037","1","0"
"232847330","1","0"
"232850043","1","0"
"232850578","12","1"
"232865109","6","0"
"232871040","1","0"
"232873357","1","0"
"232874552","1","0"
"232877966","1","0"
"232878705","4","0"
"232879176","1","0"
"233005303","12","1"
"233005578","12","1"
"233006142","1","0"
"233006191","1","0"
"233006602","12","1"
"233007030","3","0"
"233045571","1","0"
"233045675","3","0"
"233091441","1","0"
"233091814","1","0"
"233092946","1","0"
"233123904","12","1"
"233194741","1","0"
"233198400","4","0"
"233426412","1","0"
"233636415","1","0"
"233783490","3","0"
"233804638","5","0"
"233807750","12","1"
"233813084","1","0"
"234057283","2","0"
"234057989","1","0"
"234058180","1","0"
"234058263","1","0"
"234058372","2","0"
"234058431","1","0"
"234058730","1","0"
"234058931","1","0"
"234059126","1","0"
"234059338","6","0"
"234060412","1","0"
"234060527","1","0"
"234268402","7","0"
"234310019","10","0"
"234316564","1","0"
"234317771","2","0"
"234331796","1","0"
"234336973","1","0"
"234337363","1","0"
"234341962","1","0"
"234476693","2","0"
"234486340","1","0"
"234486663","1","0"
"234486867","1","0"
"234487511","4","0"
"234487853","1","0"
"234489050","1","0"
"234490204","1","0"
"234490458","1","0"
"234490657","3","0"
"234490960","1","0"
"234491221","1","0"
"234491277","5","0"
"234491498","2","0"
"234690767","1","0"
"234690767","5","0"
"234706387","3","0"
"234718952","1","0"
"234719337","1","0"
"234742822","1","0"
"235049931","1","1"
"235170575","1","0"
"235246509","8","0"
"235256100","2","0"
"235256100","2","0"
"235256100","4","0"
"235256767","8","0"
"235260135","1","0"
"235262986","1","0"
"235263173","1","0"
"235263390","3","0"
"235277789","1","0"
"235279362","1","0"
"235310237","1","0"
"235335794","1","0"
"235396325","1","0"
"235396598","1","0"
"235396726","1","0"
"235398134","1","0"
"235398658","5","0"
"235399428","1","0"
"235400618","11","1"
"235400824","1","0"
"235401154","11","1"
"235642650","1","0"
"235765101","4","0"
"235768331","3","0"
"235823117","2","0"
"235823974","1","0"
"236034626","11","1"
"236160765","11","1"
"236171550","3","0"
"236171550","1","0"
"236182346","1","0"
"236545543","1","0"
"236586508","11","0"
"236595986","1","0"
"236609022","11","1"
"236629584","1","0"
"236629761","2","0"
"236629890","1","0"
"236644020","2","0"
"236679530","6","0"
"236679728","1","0"
"236679952","1","0"
"236684362","1","0"
"236685276","1","0"
"236685461","1","0"
"236685461","2","0"
"236693393","3","0"
"236694921","1","0"
"236697184","3","0"
"236703270","3","0"
"236715391","3","0"
"236783521","1","0"
"236836591","10","0"
"237170474","1","0"
"237455196","1","0"
"237466052","1","0"
"237467334","7","0"
"237468538","1","0"
"237469647","1","0"
"237470028","1","0"
"237470393","1","0"
"237473416","1","0"
"237492492","1","0"
"237493198","1","0"
"237496647","11","1"
"237502561","1","0"
"237526153","6","0"
"237528030","1","0"
"237532429","1","0"
"237752644","8","0"
"237759912","4","0"
"237760761","5","0"
"237934669","1","0"
"237942489","1","0"
"237954574","1","0"
"237966656","11","1"
"238031124","2","0"
"238032771","1","0"
"238033098","1","0"
"238033165","1","0"
"238033330","1","0"
"238033476","2","0"
"238033855","2","0"
"238033947","1","0"
"238168843","2","0"
"238190743","1","0"
"238228438","1","0"
"238232676","1","0"
"238233337","1","0"
"238312096","4","0"
"238409170","1","0"
"238464716","2","0"
"238486159","1","0"
"238592642","1","0"
"238592642","4","0"
"238592642","3","0"
"238592737","7","0"
"238593033","2","0"
"238593279","2","0"
"238593434","1","0"
"238596944","1","0"
"238675559","1","0"
"238675618","1","0"
"238675676","1","0"
"238675734","1","0"
"238738720","1","0"
"238767376","11","1"
"238767630","1","0"
"238767966","1","0"
"238768205","3","0"
"238769137","1","0"
"238769340","1","0"
"238769823","5","0"
"238787199","5","0"
"238808430","1","0"
"238899790","1","0"
"238918739","1","0"
"238922949","1","0"
"238931994","11","1"
"239000400","1","0"
"239001939","2","0"
"239003151","1","0"
"239004919","1","0"
"239005049","9","0"
"239005667","1","0"
"239006464","1","0"
"239007749","3","0"
"239008400","2","0"
"239095867","1","0"
"239095948","1","0"
"239096081","1","0"
"239096188","3","0"
"239096290","1","0"
"239096472","1","0"
"239175521","2","0"
"239251240","1","0"
"239263875","1","1"
"239352498","1","0"
"239352537","1","0"
"239410780","1","0"
"239477198","2","0"
"239477198","1","0"
"239506384","1","0"
"239513614","1","0"
"239525210","1","0"
"239569330","3","0"
"239577010","8","0"
"239643579","1","0"
"239682860","4","0"
"239682860","3","0"
"239685000","1","0"
"239687440","1","0"
"239688815","1","0"
"239689994","1","0"
"239691061","1","0"
"239700362","3","0"
"239701018","2","0"
"239701920","1","0"
"239704992","5","0"
"239705098","1","0"
"239714167","1","0"
"239714329","1","0"
"239773582","1","0"
"239815054","7","0"
"239908782","11","1"
"239939356","3","0"
"239946022","3","0"
"239949411","0","0"
"239971746","3","0"
"240148831","1","0"
"240148831","3","0"
"240196484","8","0"
"240201360","11","1"
"240201716","2","0"
"240206328","4","0"
"240233109","2","0"
"240566371","11","1"
"240612659","4","0"
"240613234","1","0"
"240614129","1","0"
"240614412","1","0"
"240614682","1","0"
"240615361","1","0"
"240616112","1","0"
"240616456","1","0"
"240617130","1","0"
"240617722","1","0"
"240619751","3","0"
"240619991","3","0"
"240620027","1","0"
"240620060","2","0"
"240620097","3","0"
"240620157","10","0"
"240620208","1","0"
"240620246","2","0"
"240620273","2","1"
"240621047","1","0"
"240621145","1","0"
"240621558","9","0"
"240622436","1","0"
"240623062","1","0"
"240625911","1","0"
"240625963","1","0"
"240626004","1","0"
"240626061","7","0"
"240657489","10","0"
"240658064","11","0"
"240660225","1","0"
"240660225","3","0"
"240660254","1","0"
"240660269","1","0"
"240660289","1","0"
"240660305","1","0"
"240660327","1","0"
"240660355","2","0"
"240660386","2","0"
"240661150","1","0"
"240676199","2","0"
"240687518","1","0"
"240692562","4","0"
"240765360","1","0"
"241019649","1","0"
"241133366","11","1"
"241133889","10","0"
"241140710","1","0"
"241143512","1","0"
"241143637","1","0"
"241144307","1","0"
"241144501","1","0"
"241144683","1","0"
"241144789","11","1"
"241145039","1","0"
"241175404","1","0"
"241175762","1","0"
"241175886","1","0"
"241176102","1","0"
"241176248","1","0"
"241176637","1","0"
"241177933","1","0"
"241205570","1","0"
"241205956","1","0"
"241211539","1","0"
"241220699","1","0"
"241227740","7","0"
"241230770","1","0"
"241275923","1","0"
"241275962","1","0"
"241276144","1","0"
"241276312","1","0"
"241331807","2","0"
"241386962","0","1"
"241386962","2","1"
"241386962","10","1"
"241402726","1","0"
"241441169","1","0"
"241441620","3","0"
"241442396","11","1"
"241442514","11","1"
"241442551","1","0"
"241443271","1","0"
"241453233","1","0"
"241456390","2","0"
"241458957","1","0"
"241461539","1","0"
"241464131","1","0"
"241474512","1","0"
"241474698","1","0"
"241475763","1","0"
"241482299","1","0"
"241521785","1","0"
"241539443","1","0"
"241539671","8","0"
"241541477","1","0"
"241541588","1","0"
"241541620","1","0"
"241541727","1","0"
"241541923","1","0"
"241541968","1","0"
"241542025","1","0"
"241542079","11","1"
"241562371","1","0"
"241572963","1","0"
"241594617","1","0"
"241605102","1","0"
"241645334","11","1"
"241645385","1","0"
"241646009","2","0"
"241646587","1","0"
"241646655","1","0"
"241647985","5","0"
"241648021","5","0"
"241648677","1","0"
"241723827","1","1"
"241723827","10","1"
"241825838","5","0"
"241828850","2","0"
"241837644","1","0"
"241868188","7","0"
"241898170","1","0"
"241937652","4","0"
"241961276","1","0"
"241983019","2","0"
"241983051","9","0"
"242071301","11","1"
"242071717","1","0"
"242071717","3","0"
"242073033","1","0"
"242074888","1","0"
"242083332","1","0"
"242083742","1","0"
"242087162","1","0"
"242087207","1","0"
"242087270","6","0"
"242087307","5","0"
"242087523","8","0"
"242087523","1","0"
"242087590","1","0"
"242087656","7","0"
"242087732","1","0"
"242087950","1","0"
"242088001","1","0"
"242088139","7","0"
"242088190","1","0"
"242088275","1","0"
"242088337","2","0"
"242088395","4","0"
"242092826","7","0"
"242092826","3","0"
"242092826","3","0"
"242093660","1","0"
"242094424","1","0"
"242094518","1","0"
"242094607","3","0"
"242094712","1","0"
"242094868","11","1"
"242095999","1","0"
"242096399","8","0"
"242098251","1","0"
"242100363","1","0"
"242103218","1","0"
"242119947","1","0"
"242128588","1","0"
"242146818","4","0"
"242150611","0","0"
"242187069","2","0"
"242218753","1","0"
"242219107","1","0"
"242220992","1","0"
"242225188","1","0"
"242228899","1","0"
"242229817","1","0"
"242230763","9","0"
"242235709","1","0"
"242236602","8","0"
"242269532","1","0"
"242313450","1","0"
"242335583","6","0"
"242521496","1","0"
"242604873","11","1"
"242707180","1","0"
"242707180","4","0"
"242708308","1","0"
"242709018","1","0"
"242732405","1","0"
"242748921","1","0"
"242751012","2","0"
"242754404","1","0"
"242775560","1","0"
"242779198","4","0"
"242786021","1","0"
"242804573","3","0"
"242895654","1","0"
"242895654","3","0"
"242895654","4","0"
"242895654","2","0"
"242972118","3","0"
"242987067","1","0"
"242989713","11","1"
"243005489","1","0"
"243005489","0","0"
"243005489","0","0"
"243011066","3","0"
"243019038","1","0"
"243031343","2","0"
"243064216","1","0"
"243064216","10","0"
"243135504","1","0"
"243141165","3","0"
"243141165","2","0"
"243141165","1","0"
"243141165","8","0"
"243145710","1","0"
"243154256","1","0"
"243156258","1","0"
"243161612","2","0"
"243182062","1","0"
"243182062","1","0"
"243244355","2","0"
"243244409","1","0"
"243244571","1","0"
"243246173","11","1"
"243246723","11","1"
"243246789","2","0"
"243246800","1","0"
"243246819","1","0"
"243246828","1","0"
"243246844","1","0"
"243246910","1","0"
"243246916","1","0"
"243246926","1","0"
"243246932","1","0"
"243246939","1","0"
"243246953","1","0"
"243246965","1","0"
"243246977","1","0"
"243246982","1","0"
"243254949","1","0"
"243276399","1","0"
"243305366","1","0"
"243307200","1","0"
"243312323","1","0"
"243312428","1","0"
"243320137","1","0"
"243359220","1","0"
"243419043","4","0"
"243419128","1","0"
"243419414","1","0"
"243422232","1","0"
"243423402","1","0"
"243423651","1","0"
"243428623","1","0"
"243428629","1","0"
"243428629","1","0"
"243570877","1","0"
"243589028","1","0"
"243611665","5","0"
"243612274","1","0"
"243612416","1","0"
"243612509","0","0"
"243614341","1","0"
"243657651","1","0"
"243657822","8","0"
"243658609","7","0"
"243668647","11","1"
"243671949","1","0"
"243676296","3","0"
"243678132","1","0"
"243678537","11","1"
"243683298","11","1"
"243685344","1","0"
"243685403","1","0"
"243685682","3","0"
"243686339","1","0"
"243698332","1","0"
"243705019","7","0"
"243717029","1","0"
"243717357","1","0"
"243717974","1","0"
"243718475","1","0"
"243720217","1","0"
"243722474","11","1"
"243725727","9","0"
"243726359","1","0"
"243728279","2","0"
"243755923","2","0"
"243762304","1","0"
"243810288","1","0"
"243816386","0","1"
"243816386","1","1"
"243908346","5","0"
"243918767","1","0"
"243924853","1","0"
"243932571","1","0"
"243940198","11","1"
"244008991","1","0"
"244022658","1","0"
"244028390","1","0"
"244030869","1","0"
"244037826","1","0"
"244080224","5","0"
"244084162","1","0"
"244086691","1","0"
"244088805","2","0"
"244088805","5","0"
"244099806","11","1"
"244170050","8","0"
"244170099","1","0"
"244170205","8","0"
"244170323","8","0"
"244170415","1","0"
"244170470","1","0"
"244170486","1","0"
"244170517","1","0"
"244170557","1","0"
"244170579","11","1"
"244170614","1","0"
"244170673","1","0"
"244170674","1","0"
"244170716","1","0"
"244170717","1","0"
"244170769","1","0"
"244170782","1","0"
"244170880","1","0"
"244170975","1","0"
"244171023","1","0"
"244171087","1","0"
"244171103","3","0"
"244171121","1","0"
"244171163","1","0"
"244171189","1","0"
"244171205","1","0"
"244171206","1","0"
"244171239","1","0"
"244171245","1","0"
"244171268","1","0"
"244171287","1","0"
"244171334","1","0"
"244171402","1","0"
"244171445","1","0"
"244171494","1","0"
"244171538","1","0"
"244171588","1","0"
"244171740","1","0"
"244171827","1","0"
"244171865","1","0"
"244171909","1","0"
"244171935","1","0"
"244171984","3","0"
"244172097","1","0"
"244172129","0","0"
"244172129","1","0"
"244172216","1","0"
"244172276","7","0"
"244172304","1","0"
"244172391","1","0"
"244172448","1","0"
"244172474","1","0"
"244172523","1","0"
"244172611","1","0"
"244172656","1","0"
"244172671","1","0"
"244172716","1","0"
"244172717","1","0"
"244172740","1","0"
"244172749","1","0"
"244172986","1","0"
"244177436","1","0"
"244177455","10","0"
"244178704","1","0"
"244181900","1","0"
"244181935","1","0"
"244181972","1","0"
"244182004","1","0"
"244182031","1","0"
"244182451","1","0"
"244183578","1","0"
"244184192","11","1"
"244184242","6","0"
"244184294","1","0"
"244184323","10","0"
"244184355","8","0"
"244184370","1","0"
"244184395","1","0"
"244184395","1","0"
"244184436","1","0"
"244184467","1","0"
"244184535","1","0"
"244184647","1","0"
"244184724","1","0"
"244184835","3","0"
"244184868","1","0"
"244184955","2","0"
"244185017","2","0"
"244185046","1","0"
"244185073","1","0"
"244186107","1","0"
"244186319","1","0"
"244186377","1","0"
"244186489","1","0"
"244186555","1","0"
"244186577","1","0"
"244186620","1","0"
"244186664","1","0"
"244186686","1","0"
"244186699","1","0"
"244186716","1","0"
"244186797","1","0"
"244186834","1","0"
"244186840","1","0"
"244186908","1","0"
"244186992","3","0"
"244187101","1","0"
"244187129","1","0"
"244187135","1","0"
"244187156","1","0"
"244187190","1","0"
"244187217","3","0"
"244187352","3","0"
"244187418","1","0"
"244187428","4","0"
"244187428","3","0"
"244187428","2","0"
"244187428","1","0"
"244188209","1","0"
"244188225","1","0"
"244188250","1","0"
"244188373","1","0"
"244188390","1","0"
"244188412","1","0"
"244188502","9","0"
"244188541","1","0"
"244188663","1","0"
"244188923","1","0"
"244189056","7","0"
"244189060","1","0"
"244189070","1","0"
"244189139","1","0"
"244189195","1","0"
"244189276","1","0"
"244189338","1","0"
"244189384","1","0"
"244189998","11","1"
"244190606","5","0"
"244204247","1","0"
"244208865","1","0"
"244211737","2","0"
"244211977","11","1"
"244212207","5","0"
"244212481","1","0"
"244212899","1","0"
"244213019","1","0"
"244213079","1","0"
"244213118","1","0"
"244213152","1","0"
"244213259","11","1"
"244213418","2","0"
"244214973","1","0"
"244216997","1","0"
"244217373","1","0"
"244217407","1","0"
"244217432","1","0"
"244217463","1","0"
"244217563","1","0"
"244217621","1","0"
"244217647","1","0"
"244217718","8","0"
"244217766","1","0"
"244217818","6","0"
"244217852","1","0"
"244217877","1","0"
"244217937","1","0"
