Constituent ID,History Total Years As Member,History Consecutive Years Without A Drop,Current Standing
"20131538","3","0","Dropped"
"20131539","1","0","Dropped"
"20131546","1","0","Dropped"
"20131547","1","0","Dropped"
"20131548","1","0","Dropped"
"20131549","1","0","Dropped"
"20131557","2","2","Active"
"20131567","1","0","Dropped"
"20131569","1","0","Dropped"
"20131570","1","0","Dropped"
"20131571","1","0","Dropped"
"20131572","1","0","Dropped"
"20131573","1","0","Dropped"
"20131574","1","0","Dropped"
"20131575","1","0","Dropped"
"20131576","1","0","Dropped"
"20131577","1","0","Dropped"
"20131578","1","0","Dropped"
"20131579","1","0","Dropped"
"20131580","1","0","Dropped"
"20131581","1","0","Dropped"
"20131582","1","0","Dropped"
"20131583","1","0","Dropped"
"20131590","1","0","Dropped"
"20131591","1","0","Dropped"
"20131592","1","0","Dropped"
"20131593","6","4","Lapsed"
"20131594","1","0","Dropped"
"20131599","1","0","Dropped"
"20131600","1","0","Dropped"
"20131601","1","0","Dropped"
"20131604","2","0","Dropped"
"20131605","1","0","Dropped"
"20131606","1","0","Dropped"
"20131607","1","0","Dropped"
"20131608","1","0","Dropped"
"20131609","1","0","Dropped"
"20131610","1","0","Dropped"
"20131611","1","0","Dropped"
"20131613","1","0","Dropped"
"20131615","7","3","Active"
"20131616","1","0","Dropped"
"20131620","1","0","Dropped"
"20131621","1","0","Dropped"
"20131622","1","0","Dropped"
"20131623","1","0","Dropped"
"20131624","5","0","Dropped"
"20131625","1","0","Dropped"
"20131626","1","0","Dropped"
"20131627","1","0","Dropped"
"20131629","1","0","Dropped"
"20131630","2","0","Dropped"
"20131631","2","0","Dropped"
"20131632","7","2","Active"
"20131633","3","0","Dropped"
"20131634","7","7","Active"
"20131636","1","0","Dropped"
"20131637","7","7","Active"
"20131640","4","0","Dropped"
"20131641","1","0","Dropped"
"20131642","1","0","Dropped"
"20131643","1","0","Dropped"
"20131652","7","3","Active"
"20131653","1","0","Dropped"
"20131654","6","1","Lapsed"
"20131655","1","0","Dropped"
"20131656","1","0","Dropped"
"20131664","1","0","Dropped"
"20131665","1","0","Dropped"
"20131666","1","0","Dropped"
"20131667","1","0","Dropped"
"20131672","1","0","Dropped"
"20131673","1","0","Dropped"
"20131674","1","0","Dropped"
"20131675","1","0","Dropped"
"20131676","1","0","Dropped"
"20131677","1","0","Dropped"
"20131685","7","3","Active"
"20131686","7","7","Active"
"20131687","1","0","Dropped"
"20131688","1","0","Dropped"
"20131689","1","0","Dropped"
"20131690","7","0","Active"
"20131691","7","0","Active"
"20131692","1","0","Dropped"
"20131693","1","0","Dropped"
"20131679","1","0","Dropped"
"20131680","1","0","Dropped"
"20131681","1","0","Dropped"
"20131682","1","0","Dropped"
"108326580","11","11","Active"
"108326581","1","0","Dropped"
"108326582","9","9","Active"
"108326585","6","0","Dropped"
"108326585","2","0","Dropped"
"108326585","1","0","Dropped"
"108326591","8","8","Active"
"108326592","8","8","Active"
"108326595","1","0","Dropped"
"108326599","4","0","Dropped"
"108326608","13","13","Active"
"108326610","1","0","Dropped"
"108326610","4","0","Dropped"
"108326610","0","0","Dropped"
"108326610","2","0","Dropped"
"108326611","12","12","Active"
"108326613","13","13","Active"
"108326614","10","10","Active"
"108326615","13","13","Active"
"108326616","10","10","Active"
"108326616","2","0","Dropped"
"108326616","1","0","Dropped"
"108326620","10","10","Active"
"108326621","2","0","Dropped"
"108326621","1","0","Dropped"
"108326621","11","11","Active"
"108326624","4","0","Dropped"
"108326624","2","0","Dropped"
"108326624","12","12","Active"
"108326624","1","0","Dropped"
"108326624","1","0","Dropped"
"108326627","15","15","Active"
"108326627","1","1","Active"
"108326629","11","0","Dropped"
"108326631","5","0","Dropped"
"108326634","14","14","Active"
"108326635","12","12","Active"
"108326636","5","5","Active"
"108326636","9","9","Active"
"108326637","12","12","Active"
"108326639","11","11","Active"
"108326640","5","5","Active"
"108326640","1","1","Active"
"108326640","3","0","Dropped"
"108326640","4","0","Dropped"
"108326640","16","16","Active"
"108326641","10","10","Active"
"108326642","2","0","Dropped"
"108326642","1","0","Dropped"
"108326643","10","10","Active"
"108326643","3","0","Dropped"
"108326647","12","12","Active"
"108326650","11","11","Active"
"108326651","11","4","Active"
"108326651","1","1","Active"
"108326651","10","10","Active"
"108326652","4","4","Active"
"108326664","5","5","Active"
"108326664","1","1","Active"
"108326664","13","13","Active"
"108326666","8","8","Active"
"108326667","12","12","Active"
"108326668","11","11","Active"
"108326670","11","11","Active"
"108326674","4","0","Dropped"
"108326674","2","0","Dropped"
"108326675","2","0","Dropped"
"108326675","12","9","Active"
"108326676","1","0","Dropped"
"108326676","12","12","Active"
"108326676","11","9","Active"
"108326676","3","0","Dropped"
"108326678","3","0","Dropped"
"108326679","2","2","Active"
"108326679","6","6","Active"
"108326683","3","0","Dropped"
"108326683","3","0","Dropped"
"108326701","1","0","Dropped"
"108326701","10","10","Active"
"108326704","2","0","Dropped"
"108326704","10","10","Active"
"108326710","10","10","Active"
"108326711","9","9","Active"
"108326712","6","0","Dropped"
"108326715","10","0","Dropped"
"108326721","9","9","Active"
"108326723","11","11","Active"
"108326727","11","11","Active"
"108326729","12","12","Active"
"108326735","1","0","Dropped"
"108326735","2","0","Dropped"
"108326735","1","0","Dropped"
"108326737","1","0","Dropped"
"108326737","4","0","Dropped"
"108326738","2","0","Dropped"
"108326740","2","0","Dropped"
"108326749","10","10","Active"
"108326749","10","10","Active"
"108326754","5","0","Dropped"
"108326754","13","13","Active"
"108326754","3","0","Dropped"
"108326757","10","10","Active"
"108326762","3","0","Dropped"
"108326762","2","0","Dropped"
"108326762","1","0","Dropped"
"108326762","12","12","Active"
"108326764","12","12","Active"
"108326767","11","11","Active"
"108326768","11","11","Active"
"108326776","12","12","Active"
"108326779","10","10","Active"
"108326783","10","10","Active"
"108326784","1","0","Dropped"
"108326784","1","0","Dropped"
"108326784","10","10","Active"
"108326787","10","10","Active"
"108326794","13","13","Active"
"108326795","13","13","Active"
"108326796","7","0","Dropped"
"108326796","5","5","Active"
"108326801","2","0","Dropped"
"108326801","12","12","Active"
"108326801","4","0","Dropped"
"108326801","3","0","Dropped"
"108326804","10","10","Active"
"108326810","3","0","Dropped"
"108326810","12","12","Active"
"108326811","13","1","Active"
"108326811","1","0","Dropped"
"108326811","1","0","Dropped"
"108326856","1","0","Dropped"
"108326867","1","0","Dropped"
"108327538","1","0","Dropped"
"108327538","3","0","Dropped"
"108327744","4","0","Dropped"
"108327744","2","0","Dropped"
"108327744","1","0","Dropped"
"108329656","10","10","Active"
"108329656","11","7","Lapsed"
"108329695","3","0","Dropped"
"108331493","3","0","Dropped"
"108331493","2","0","Dropped"
"108331493","1","0","Dropped"
"108331580","9","0","Dropped"
"108334182","3","0","Dropped"
"108334182","2","0","Dropped"
"108334182","12","12","Active"
"108335731","6","6","Active"
"108338996","0","0","Active"
"108352348","1","0","Dropped"
"108352348","10","10","Active"
"108352348","12","3","Active"
"108360811","1","0","Dropped"
"108360811","11","3","Active"
"108365459","11","8","Active"
"108365459","3","0","Dropped"
"108365459","2","0","Dropped"
"108365569","2","0","Dropped"
"108365569","1","0","Dropped"
"108365569","10","1","Lapsed"
"108366292","2","0","Dropped"
"108366292","1","0","Dropped"
"108366292","4","0","Dropped"
"108366789","3","3","Active"
"108367672","1","0","Dropped"
"108367948","11","2","Active"
"108368035","3","0","Dropped"
"108368035","2","0","Dropped"
"108368035","1","0","Dropped"
"108368035","1","0","Dropped"
"108368036","5","5","Active"
"108368036","6","6","Active"
"108368081","3","0","Dropped"
"108368081","2","0","Dropped"
"108368140","3","0","Dropped"
"108368140","2","0","Dropped"
"108368318","3","0","Dropped"
"108368318","2","0","Dropped"
"108368318","1","0","Dropped"
"108368318","1","0","Dropped"
"108368358","3","0","Dropped"
"108368358","2","0","Dropped"
"108368480","3","0","Dropped"
"108368480","2","0","Dropped"
"108368480","1","0","Dropped"
"108368578","2","0","Dropped"
"108368578","1","0","Dropped"
"108368578","11","11","Active"
"108368578","3","0","Dropped"
"108368656","3","0","Dropped"
"108368678","5","0","Dropped"
"108368678","3","0","Dropped"
"108368678","3","0","Dropped"
"108368678","2","0","Dropped"
"108368678","1","0","Dropped"
"108368711","11","11","Active"
"108368793","2","0","Dropped"
"108368852","3","0","Dropped"
"108368918","3","0","Dropped"
"108368918","2","0","Dropped"
"108368918","1","0","Dropped"
"108368918","3","0","Dropped"
"108368989","3","0","Dropped"
"108368989","1","0","Dropped"
"108368989","4","0","Dropped"
"108369030","9","0","Dropped"
"108369069","3","0","Dropped"
"108369069","2","0","Dropped"
"108369069","1","0","Dropped"
"108369143","4","0","Dropped"
"108369143","0","0","Dropped"
"108369143","3","0","Dropped"
"108369143","1","0","Dropped"
"108369172","3","0","Dropped"
"108369172","1","0","Dropped"
"108369172","2","0","Dropped"
"108369243","2","0","Dropped"
"108369243","1","0","Dropped"
"108369243","12","12","Active"
"108369257","3","0","Dropped"
"108369257","2","0","Dropped"
"108369364","8","0","Dropped"
"108369473","3","0","Dropped"
"108369473","2","0","Dropped"
"108369599","3","0","Dropped"
"108369599","2","0","Dropped"
"108369630","3","0","Dropped"
"108369671","3","0","Dropped"
"108369728","3","0","Dropped"
"108369763","3","0","Dropped"
"108369808","3","0","Dropped"
"108369917","14","7","Active"
"108370235","3","0","Dropped"
"108370639","3","0","Dropped"
"108370962","11","11","Active"
"108371264","3","0","Dropped"
"108372588","1","0","Dropped"
"108372588","3","0","Dropped"
"108372588","2","0","Dropped"
"108373800","1","0","Dropped"
"108373800","11","1","Active"
"108374246","3","0","Dropped"
"108375226","3","0","Dropped"
"108375226","2","0","Dropped"
"108375226","1","0","Dropped"
"108375906","3","0","Dropped"
"108376027","3","0","Dropped"
"108376493","2","0","Dropped"
"108376493","1","0","Dropped"
"108376493","3","0","Dropped"
"108376746","1","0","Dropped"
"108376746","10","0","Dropped"
"108376887","3","0","Dropped"
"108376887","2","0","Dropped"
"108377255","13","5","Active"
"108377617","3","0","Dropped"
"108377617","2","0","Dropped"
"108377617","1","0","Dropped"
"108377959","3","0","Dropped"
"108377959","2","0","Dropped"
"108377959","1","0","Dropped"
"108377959","3","0","Dropped"
"108378143","3","0","Dropped"
"108378143","2","0","Dropped"
"108378143","1","0","Dropped"
"108379544","3","0","Dropped"
"108379544","2","0","Dropped"
"108379544","1","0","Dropped"
"108379544","3","0","Dropped"
"108379755","3","0","Dropped"
"108379885","13","0","Dropped"
"108380408","3","0","Dropped"
"108380784","12","2","Active"
"108380784","1","0","Dropped"
"108381203","3","0","Dropped"
"108381203","2","0","Dropped"
"108381203","1","0","Dropped"
"108381429","3","0","Dropped"
"108381649","3","0","Dropped"
"108381649","2","0","Dropped"
"108382043","1","0","Dropped"
"108382043","10","0","Dropped"
"108382462","11","11","Active"
"108382486","3","0","Dropped"
"108383048","1","0","Dropped"
"108383048","3","0","Dropped"
"108383048","2","0","Dropped"
"108383048","1","0","Dropped"
"108383442","9","0","Dropped"
"108383693","8","0","Dropped"
"108383698","3","0","Dropped"
"108383698","2","0","Dropped"
"108383698","1","0","Dropped"
"108383698","1","0","Dropped"
"108384050","11","11","Active"
"108384113","3","0","Dropped"
"108384113","2","0","Dropped"
"108385698","3","0","Dropped"
"108385698","2","0","Dropped"
"108387314","3","0","Dropped"
"108387314","2","0","Dropped"
"108388201","3","0","Dropped"
"108388474","3","0","Dropped"
"108388474","2","0","Dropped"
"108388980","3","0","Dropped"
"108388980","2","0","Dropped"
"108388980","1","0","Dropped"
"108388980","6","0","Dropped"
"108389282","3","0","Dropped"
"108389562","3","0","Dropped"
"108389562","1","0","Dropped"
"108392311","3","0","Dropped"
"108393044","3","0","Dropped"
"108393044","2","0","Dropped"
"108393044","11","5","Lapsed"
"108393661","3","0","Dropped"
"108393661","2","0","Dropped"
"108393661","1","0","Dropped"
"108393661","7","0","Dropped"
"108394527","3","0","Dropped"
"108394527","2","0","Dropped"
"108394652","2","0","Dropped"
"108394652","3","0","Dropped"
"108394912","3","0","Dropped"
"108395188","3","0","Dropped"
"108396299","3","0","Dropped"
"108396299","3","0","Dropped"
"108396907","2","0","Dropped"
"108396907","1","0","Dropped"
"108396907","8","0","Dropped"
"108396913","3","0","Dropped"
"108396913","6","0","Dropped"
"108396913","2","0","Dropped"
"108396913","1","0","Dropped"
"108397538","3","0","Dropped"
"108398333","2","0","Dropped"
"108398333","1","0","Dropped"
"108398333","3","0","Dropped"
"108398602","3","0","Dropped"
"108398602","2","0","Dropped"
"108398668","3","0","Dropped"
"108398668","2","0","Dropped"
"108398668","1","0","Dropped"
"108398668","3","0","Dropped"
"108401681","3","0","Dropped"
"108401828","3","0","Dropped"
"108401968","3","0","Dropped"
"108402323","2","0","Dropped"
"108402323","1","0","Dropped"
"108402323","12","5","Active"
"108402670","2","0","Dropped"
"108402670","1","0","Dropped"
"108402670","7","0","Dropped"
"108402951","1","0","Dropped"
"108402951","3","0","Dropped"
"108402951","2","0","Dropped"
"108404101","3","0","Dropped"
"108404101","2","0","Dropped"
"108405155","3","0","Dropped"
"108405155","2","0","Dropped"
"108405155","2","0","Dropped"
"108405155","1","0","Dropped"
"108405155","1","0","Dropped"
"108405909","2","0","Dropped"
"108405909","1","0","Dropped"
"108405909","11","11","Active"
"108407563","3","0","Dropped"
"108407563","2","0","Dropped"
"108407563","1","0","Dropped"
"108407563","4","0","Dropped"
"108407932","2","0","Dropped"
"108407932","1","0","Dropped"
"108407932","11","11","Active"
"108408258","3","0","Dropped"
"108408306","14","3","Active"
"108408321","5","0","Dropped"
"108408356","3","0","Dropped"
"108408356","2","0","Dropped"
"108408356","1","0","Dropped"
"108408356","3","0","Dropped"
"108408814","1","0","Dropped"
"108408814","9","9","Active"
"108409160","3","0","Dropped"
"108409473","3","0","Dropped"
"108409473","2","0","Dropped"
"108409473","1","0","Dropped"
"108409473","5","0","Dropped"
"108409771","3","0","Dropped"
"108409771","2","0","Dropped"
"108409830","11","11","Active"
"108410131","3","0","Dropped"
"108410131","2","0","Dropped"
"108410566","3","0","Dropped"
"108412450","3","0","Dropped"
"108414289","3","0","Dropped"
"108414289","1","0","Dropped"
"108414907","3","0","Dropped"
"108414907","2","0","Dropped"
"108414907","5","0","Dropped"
"108415387","3","0","Dropped"
"108415387","2","0","Dropped"
"108415387","1","0","Dropped"
"108415387","3","0","Dropped"
"108415988","3","0","Dropped"
"108415988","2","0","Dropped"
"108416175","3","0","Dropped"
"108416175","2","0","Dropped"
"108416300","3","0","Dropped"
"108416300","1","0","Dropped"
"108416300","5","0","Dropped"
"108417248","3","0","Dropped"
"108417248","3","0","Dropped"
"108417804","3","0","Dropped"
"108418345","3","0","Dropped"
"108418701","3","0","Dropped"
"108418701","2","0","Dropped"
"108418701","1","0","Dropped"
"108418701","5","0","Dropped"
"108419109","3","0","Dropped"
"108419109","2","0","Dropped"
"108419756","3","0","Dropped"
"108422188","2","0","Dropped"
"108422188","1","0","Dropped"
"108422188","12","12","Active"
"108424819","3","0","Dropped"
"108426017","1","0","Dropped"
"108426017","3","0","Dropped"
"108426017","2","0","Dropped"
"108426017","1","0","Dropped"
"108428576","3","0","Dropped"
"108431206","3","0","Dropped"
"108434576","3","0","Dropped"
"108434576","2","0","Dropped"
"108434576","1","0","Dropped"
"108434576","7","0","Dropped"
"108437249","3","0","Dropped"
"108437249","2","0","Dropped"
"108437249","7","0","Dropped"
"108439298","3","0","Dropped"
"108439845","2","0","Dropped"
"108439845","3","0","Dropped"
"108440889","3","0","Dropped"
"108481754","6","0","Dropped"
"108481754","3","0","Dropped"
"108481754","2","0","Dropped"
"108481754","1","0","Dropped"
"108484615","3","0","Dropped"
"108488088","11","4","Active"
"108514703","3","0","Dropped"
"108519594","2","2","Active"
"108520381","2","0","Dropped"
"108543037","3","0","Dropped"
"108582244","1","0","Dropped"
"108582244","4","0","Dropped"
"108582244","3","0","Dropped"
"108582244","2","0","Dropped"
"108582244","1","0","Dropped"
"108595995","11","3","Active"
"108604854","4","0","Dropped"
"108604854","2","0","Dropped"
"108604854","11","9","Active"
"108612075","1","0","Dropped"
"108612075","1","0","Dropped"
"108612075","3","0","Dropped"
"108612075","2","0","Dropped"
"108612075","1","0","Dropped"
"108634462","5","5","Active"
"108634462","1","0","Dropped"
"108652821","3","0","Dropped"
"108652821","2","0","Dropped"
"108652821","6","0","Dropped"
"108656719","2","0","Dropped"
"108656719","1","0","Dropped"
"108656719","11","4","Active"
"108660245","3","0","Dropped"
"108800805","3","0","Dropped"
"108800805","2","0","Dropped"
"108800805","1","0","Dropped"
"108800805","5","0","Dropped"
"108822623","1","1","Active"
"108824801","12","6","Active"
"108826772","3","0","Dropped"
